"bsn","isbn","bsn-normalized","isbnnormalized"
350281,9780521830010,350281,"9780521830010"
350534,9652210587,350534,"0009652210587"
350534,"965221065X",350534,"965221065X"
350534,9652210765,350534,"0009652210765"
350534,9652210854,350534,"0009652210854"
350534,9789652210586,350534,"9789652210586"
350534,9789652210654,350534,"9789652210654"
350534,9789652210760,350534,"9789652210760"
350534,9789652210852,350534,"9789652210852"
363768,8173044473,363768,"0008173044473"
363768,81730444811,363768,"0081730444811"
363768,"817304449X2",363768,"817304449X2"
363768,81730445033,363768,"0081730445033"
363774,8124601968,363774,"0008124601968"
363774,81246019761,363774,"0081246019761"
363774,81246019842,363774,"0081246019842"
363774,81246019923,363774,"0081246019923"
363777,8185425272,363777,"0008185425272"
364871,3110188775,364871,"0003110188775"
364871,9783110188776,364871,"9783110188776"
365067,"019814637X",365067,"019814637X"
365367,7030164342,365367,"0007030164342"
365367,9787030164346,365367,"9787030164346"
365368,7030165233,365368,"0007030165233"
365368,9787030165237,365368,"9787030165237"
365714,3700136404,365714,"0003700136404"
365714,3770136404,365714,"0003770136404"
365823,9774249518,365823,"0009774249518"
365911,"344705333X",365911,"344705333X"
366038,9654061848,366038,"0009654061848"
366038,9789654061841,366038,"9789654061841"
367457,9042916583,367457,"0009042916583"
369790,"041533151X",369790,"041533151X"
369790,415331528,369790,"0000415331528"
370608,2012353711,370608,"0002012353711"
370608,9782012353718,370608,"9782012353718"
373751,2724701119,373751,"0002724701119"
374498,876619510,374498,"0000876619510"
374498,978087661951313,374498,"978087661951313"
376020,96437209181,376020,"0096437209181"
376020,96437210002,376020,"0096437210002"
376020,9643721019,376020,"0009643721019"
376020,97896437209191,376020,"97896437209191"
376020,97896437210082,376020,"97896437210082"
376020,9789643721015,376020,"9789643721015"
376131,195680898,376131,"0000195680898"
377556,1902937295,377556,"0001902937295"
377556,9781902937298,377556,"9781902937298"
377802,96070948081,377802,"0096070948081"
377802,96079050672,377802,"0096079050672"
378294,3934628680,378294,"0003934628680"
378782,9643312143,378782,"0009643312143"
380172,"091369620X",380172,"091369620X"
384320,877277052,384320,"0000877277052"
386232,3805311885,386232,"0003805311885"
386232,"380531325X",386232,"380531325X"
386263,9758071254,386263,"0009758071254"
386264,9758071262,386264,"0009758071262"
387784,904887502,387784,"0000904887502"
387784,9780904887501,387784,"9780904887501"
389491,9651317078,389491,"0009651317078"
390137,7501011672,390137,"0007501011672"
392222,3805324146,392222,"0003805324146"
392597,"187692439X",392597,"187692439X"
397201,300120486,397201,"0000300120486"
397201,9780300126891,397201,"9780300126891"
400726,3805335091,400726,"0003805335091"
401655,715635166,401655,"0000715635166"
401655,9780715635162,401655,"9780715635162"
403167,521862116,403167,"0000521862116"
403167,9780521862110,403167,"9780521862110"
404278,8185026033,404278,"0008185026033"
405340,974556106,405340,"0000974556106"
405340,974556114,405340,"0000974556114"
407454,3515087273,407454,"0003515087273"
407454,9783515087278,407454,"9783515087278"
407957,1405032898,407957,"0001405032898"
412946,198146698,412946,"0000198146698"
426939,3598775946,426939,"0003598775946"
428084,8870626741,428084,"0008870626741"
429703,1931534160,429703,"0001931534160"
430072,2350310191,430072,"0002350310191"
430072,88743923895,430072,"0088743923895"
432160,878481052,432160,"0000878481052"
432160,88743933265,432160,"0088743933265"
432225,7101018505,432225,"0007101018505"
432225,9787101018509,432225,"9787101018509"
433267,8788073521,433267,"0008788073521"
433267,8788073548,433267,"0008788073548"
433670,747802858,433670,"0000747802858"
433735,747803013,433735,"0000747803013"
433890,9652210625,433890,"0009652210625"
434131,37300010224,434131,"0037300010224"
434131,9652081663,434131,"0009652081663"
436748,8400084551,436748,"0008400084551"
436748,8484158470,436748,"0008484158470"
436748,9788400084554,436748,"9788400084554"
436748,9788484158479,436748,"9788484158479"
437570,1931745269,437570,"0001931745269"
437570,1931745277,437570,"0001931745277"
437653,199208492,437653,"0000199208492"
437653,199208506,437653,"0000199208506"
437653,9780199208494,437653,"9780199208494"
437653,9780199208500,437653,"9780199208500"
437954,1931909148,437954,"0001931909148"
439026,3805309627,439026,"0003805309627"
439541,3805317522,439541,"0003805317522"
443176,"285056785X",443176,"285056785X"
444099,8842080829,444099,"0008842080829"
444099,9788842080824,444099,"9788842080824"
444640,"091466025X",444640,"091466025X"
444647,"750100787X",444647,"750100787X"
444648,7501007861,444648,"0007501007861"
444651,7501007845,444651,"0007501007845"
444656,7501007810,444656,"0007501007810"
445409,"390501422X",445409,"390501422X"
445409,9783905014228,445409,"9783905014228"
446697,18544420311,446697,"0018544420311"
446697,18544422362,446697,"0018544422362"
447019,3805334702,447019,"0003805334702"
447019,9783805334709,447019,"9783805334709"
447663,521850215,447663,"0000521850215"
447663,9780521850216,447663,"9780521850216"
447816,1931745307,447816,"0001931745307"
447816,1931745315,447816,"0001931745315"
447816,9781931745307,447816,"9781931745307"
447816,9781931745314,447816,"9781931745314"
448252,816524181,448252,"0000816524181"
448252,9780816524181,448252,"9780816524181"
448796,9042914696,448796,"0009042914696"
448842,"904291730X",448842,"904291730X"
451954,"190397383X",451954,"190397383X"
451954,1903973848,451954,"0001903973848"
451954,9781903973837,451954,"9781903973837"
451954,9781903973844,451954,"9781903973844"
452831,6749962241,452831,"0006749962241"
452831,6749962322,452831,"0006749962322"
452831,97806749962291,452831,"97806749962291"
452831,97806749962362,452831,"97806749962362"
452875,6749962081,452875,"0006749962081"
452875,6749962162,452875,"0006749962162"
452875,97806749962051,452875,"97806749962051"
452875,97806749962122,452875,"97806749962122"
453532,521691052,453532,"0000521691052"
453532,521870690,453532,"0000521870690"
453532,9780521691055,453532,"9780521691055"
453532,9780521870696,453532,"9780521870696"
454489,9780978642907,454489,"9780978642907"
454489,9780978642914,454489,"9780978642914"
455821,8880902342,455821,"0008880902342"
455948,35150244171,455948,"0035150244171"
455948,35151014114,455948,"0035151014114"
455948,35151135682,455948,"0035151135682"
455948,97835150244191,455948,"97835150244191"
455948,97835151014174,455948,"97835151014174"
455948,97835151135642,455948,"97835151135642"
456477,"996356061X",456477,"996356061X"
462525,3447052449,462525,"0003447052449"
490239,9652660221,490239,"0009652660221"
490239,9789652660220,490239,"9789652660220"
490990,"965208171X",490990,"965208171X"
491306,1575061287,491306,"0001575061287"
491306,9781575061283,491306,"9781575061283"
491696,"380533527X",491696,"380533527X"
491696,9783805335270,491696,"9783805335270"
492100,88814722871,492100,"0088814722871"
492100,88814730113,492100,"0088814730113"
492100,888147396822,492100,"0888147396822"
492100,88814742124,492100,"0088814742124"
492100,88814743444,492100,"0088814743444"
492100,97888814722841,492100,"97888814722841"
492100,97888814730143,492100,"97888814730143"
492100,978888147396022,492100,"978888147396022"
492100,97888814742194,492100,"97888814742194"
492100,97888814743494,492100,"97888814743494"
492920,8121510708,492920,"0008121510708"
492920,81215107161,492920,"0081215107161"
492920,81215107242,492920,"0081215107242"
492920,81215107323,492920,"0081215107323"
492920,9788121510707,492920,"9788121510707"
492920,97881215107141,492920,"97881215107141"
492920,97881215107212,492920,"97881215107212"
492920,97881215107383,492920,"97881215107383"
492978,34470526861,492978,"0034470526861"
492978,34470544172,492978,"0034470544172"
492978,97834470526891,492978,"97834470526891"
492978,97834470544162,492978,"97834470544162"
493343,9652210633,493343,"0009652210633"
493343,9789652210630,493343,"9789652210630"
495929,9654076144,495929,"0009654076144"
496490,929524195,496490,"0000929524195"
496818,7030102134,496818,"0007030102134"
498077,713990635,498077,"0000713990635"
498077,9780713990638,498077,"9780713990638"
498315,674024370,498315,"0000674024370"
498315,9780674024373,498315,"9780674024373"
498315,9780674032545,498315,"9780674032545"
498424,7806265694,498424,"0007806265694"
498833,9179160530,498833,"0009179160530"
498833,9789179160531,498833,"9789179160531"
499936,3980660230,499936,"0003980660230"
500170,9652210617,500170,"0009652210617"
500174,96540619101,500174,"0096540619101"
500174,96540623482,500174,"0096540623482"
500174,97896540619191,500174,"97896540619191"
500174,97896540623432,500174,"97896540623432"
500174,97896540650303,500174,"97896540650303"
500174,978965406539932,500174,"978965406539932"
500733,1405145250,500733,"0001405145250"
500733,1405145269,500733,"0001405145269"
500733,9781405145251,500733,"9781405145251"
500733,9781405145268,500733,"9781405145268"
501556,3806220727,501556,"0003806220727"
501556,3937345175,501556,"0003937345175"
501556,9783806220728,501556,"9783806220728"
501556,9783937345178,501556,"9783937345178"
501577,9783700137795,501577,"9783700137795"
502679,2350310736,502679,"0002350310736"
502679,9053495983,502679,"0009053495983"
502679,9782350310732,502679,"9782350310732"
502679,9789053495988,502679,"9789053495988"
503454,7501014159,503454,"0007501014159"
504093,"250352429X",504093,"250352429X"
504093,9782503524290,504093,"9782503524290"
504209,3700105967,504209,"0003700105967"
504209,9783700105961,504209,"9783700105961"
508077,9651314223,508077,"0009651314223"
508922,3447054816,508922,"0003447054816"
508922,9783447054812,508922,"9783447054812"
509141,7539406356,509141,"0007539406356"
510329,7801492005,510329,"0007801492005"
510329,9787801492005,510329,"9787801492005"
513595,9652210641,513595,"0009652210641"
513595,9789652210647,513595,"9789652210647"
514191,8773046265,514191,"0008773046265"
515125,8878175064,515125,"0008878175064"
515125,9788878175068,515125,"9788878175068"
517104,8566881262,517104,"0008566881262"
517104,8583779181,517104,"0008583779181"
517104,97808566881262,517104,"97808566881262"
517104,97808583779121,517104,"97808583779121"
518688,96571140102,518688,"0096571140102"
518688,9657114012,518688,"0009657114012"
518688,9789657114018,518688,"9789657114018"
519191,300085109,519191,"0000300085109"
519191,1588392058,519191,"0001588392058"
519191,9780300085105,519191,"9780300085105"
519191,97803001240334,519191,"97803001240334"
519191,9781588392053,519191,"9781588392053"
519336,9789995083601,519336,"9789995083601"
519336,9995083604,519336,"0009995083604"
519732,748615784,519732,"0000748615784"
519732,748615792,519732,"0000748615792"
519732,9780748615780,519732,"9780748615780"
519732,9780748615797,519732,"9780748615797"
521184,691114811,521184,"0000691114811"
521184,9780691114811,521184,"9780691114811"
521229,1845530101,521229,"0001845530101"
521229,9781845530105,521229,"9781845530105"
523404,2711852180,523404,"0002711852180"
523404,9782711852185,523404,"9782711852185"
524481,754659062,524481,"0000754659062"
524481,9780754659068,524481,"9780754659068"
525046,3447055294,525046,"0003447055294"
525046,9783447055291,525046,"9783447055291"
525158,714112542,525158,"0000714112542"
525158,714112550,525158,"0000714112550"
525158,9780714112541,525158,"9780714112541"
525158,9780714112558,525158,"9780714112558"
525186,2803100959,525186,"0002803100959"
525186,9782803100958,525186,"9782803100958"
525193,2701800633,525193,"0002701800633"
525193,9782701800639,525193,"9782701800639"
526788,945486065,526788,"0000945486065"
526788,9780945486060,526788,"9780945486060"
526926,8877790350,526926,"0008877790350"
526926,9788877790354,526926,"9788877790354"
526986,1841717991,526986,"0001841717991"
526986,9781841717999,526986,"9781841717999"
527550,3805327285,527550,"0003805327285"
527550,9783805327282,527550,"9783805327282"
527598,"888502064X",527598,"888502064X"
527598,9788885020641,527598,"9788885020641"
527622,2711829162,527622,"0002711829162"
527622,9782711829163,527622,"9782711829163"
527910,3402052466,527910,"0003402052466"
528026,3932004433,528026,"0003932004433"
528036,878463216,528036,"0000878463216"
528036,9780878463213,528036,"9780878463213"
528044,861590759,528044,"0000861590759"
528044,9780861590759,528044,"9780861590759"
528115,3406095445,528115,"0003406095445"
528115,9783406095443,528115,"9783406095443"
528121,3805337310,528121,"0003805337310"
528121,9783805337311,528121,"9783805337311"
528139,"887062840X",528139,"887062840X"
528139,9788870628401,528139,"9788870628401"
528172,1931707847,528172,"0001931707847"
528172,9781931707848,528172,"9781931707848"
528204,197260691,528204,"0000197260691"
528218,714119601,528218,"0000714119601"
528254,9170812314,528254,"0009170812314"
528254,9789170812316,528254,"9789170812316"
528682,"393392586X",528682,"393392586X"
528682,9783933925862,528682,"9783933925862"
529641,1851775099,529641,"0001851775099"
529641,9781851775095,529641,"9781851775095"
530088,300120273,530088,"0000300120273"
530088,1588392244,530088,"0001588392244"
530088,9780300120271,530088,"9780300120271"
530088,9781588392244,530088,"9781588392244"
530595,3406084354,530595,"0003406084354"
530595,9783406084355,530595,"9783406084355"
530622,3920557263,530622,"0003920557263"
530622,9783920557267,530622,"9783920557267"
530632,3805319053,530632,"0003805319053"
530632,9783805319058,530632,"9783805319058"
530647,8843529226,530647,"0008843529226"
530647,9788843529223,530647,"9788843529223"
530666,870994883,530666,"0000870994883"
530666,9780870994883,530666,"9780870994883"
530879,3829803001,530879,"0003829803001"
531362,3447055308,531362,"0003447055308"
531362,9783447055307,531362,"9783447055307"
531688,953618706,531688,"0000953618706"
531688,9780953618705,531688,"9780953618705"
532050,8885900143,532050,"0008885900143"
532050,9788885900141,532050,"9788885900141"
532080,"377570728X",532080,"377570728X"
532080,9783775707282,532080,"9783775707282"
532156,856681237,532156,"0000856681237"
532156,9780856681233,532156,"9780856681233"
532174,3900325162,532174,"0003900325162"
532174,9783900325169,532174,"9783900325169"
532231,8831762311,532231,"0008831762311"
532231,9788831762311,532231,"9788831762311"
532257,"887689098X",532257,"887689098X"
532257,9788876890987,532257,"9788876890987"
532311,"965406197X1",532311,"965406197X1"
532311,97896540619711,532311,"97896540619711"
532311,97896540645072,532311,"97896540645072"
532405,9602140062,532405,"0009602140062"
532405,9789602140062,532405,"9789602140062"
532409,3858650714,532409,"0003858650714"
532409,9783858650719,532409,"9783858650719"
532418,8185026467,532418,"0008185026467"
532418,9788185026466,532418,"9788185026466"
533453,9782711852123,533453,"9782711852123"
533723,902633295,533723,"0000902633295"
533723,9780902633292,533723,"9780902633292"
533830,271012145,533830,"0000271012145"
533830,9780271012148,533830,"9780271012148"
533849,"071411233X",533849,"071411233X"
533849,9780714112336,533849,"9780714112336"
533907,"041671630X",533907,"041671630X"
533907,9780416716306,533907,"9780416716306"
533974,714112763,533974,"0000714112763"
533974,9780714112763,533974,"9780714112763"
533994,714119385,533994,"0000714119385"
533994,714119431,533994,"0000714119431"
533999,571096832,533999,"0000571096832"
534046,8837302614,534046,"0008837302614"
534046,9788837302610,534046,"9788837302610"
534340,8876890025,534340,"0008876890025"
534340,9788876890024,534340,"9788876890024"
534383,3763020012,534383,"0003763020012"
534383,9783763020010,534383,"9783763020010"
534501,8774521977,534501,"0008774521977"
